timestamp,sim_time_s,bus_voltage_v,frequency_hz,total_kw,total_kvar,total_kva,power_factor,current_a,fault_injected
2026-06-21T02:50:29+00:00,2820,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:50:31+00:00,2850,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:50:33+00:00,2880,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:50:35+00:00,2910,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:50:37+00:00,2940,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:50:39+00:00,2970,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:50:41+00:00,3000,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:50:43+00:00,3030,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:50:45+00:00,3060,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:50:47+00:00,3090,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:50:49+00:00,3120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:50:51+00:00,3150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:50:53+00:00,3180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:50:55+00:00,3210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:50:57+00:00,3240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:50:59+00:00,3270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:51:01+00:00,3300,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:51:03+00:00,3330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:51:05+00:00,3360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:51:07+00:00,3390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:51:09+00:00,3420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:51:11+00:00,3450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:51:13+00:00,3480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:51:15+00:00,3510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:51:17+00:00,3540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:51:19+00:00,3570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:51:21+00:00,3600,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:51:23+00:00,3630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:51:25+00:00,3660,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:51:27+00:00,3690,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:51:29+00:00,3720,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:51:31+00:00,3750,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:51:33+00:00,3780,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:51:35+00:00,3810,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:51:37+00:00,3840,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:51:39+00:00,3870,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:51:41+00:00,3900,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:51:43+00:00,3930,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:51:45+00:00,3960,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:51:47+00:00,3990,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:51:49+00:00,4020,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:51:51+00:00,4050,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:51:53+00:00,4080,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:51:55+00:00,4110,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:51:57+00:00,4140,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:51:59+00:00,4170,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:52:01+00:00,4200,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:52:03+00:00,4230,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:52:05+00:00,4260,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:52:07+00:00,4290,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:52:09+00:00,4320,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:52:11+00:00,4350,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:52:13+00:00,4380,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:52:15+00:00,4410,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:52:17+00:00,4440,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:52:19+00:00,4470,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:52:21+00:00,4500,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:52:23+00:00,4530,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:52:25+00:00,4560,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:52:27+00:00,4590,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:52:29+00:00,4620,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:52:31+00:00,4650,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:52:33+00:00,4680,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:52:35+00:00,4710,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:52:37+00:00,4740,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:52:39+00:00,4770,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:52:42+00:00,4800,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:52:44+00:00,4830,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:52:46+00:00,4860,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:52:48+00:00,4890,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:52:50+00:00,4920,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:52:52+00:00,4950,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:52:54+00:00,4980,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:52:56+00:00,5010,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:52:58+00:00,5040,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:53:00+00:00,5070,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:53:02+00:00,5100,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:53:04+00:00,5130,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:53:06+00:00,5160,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:53:08+00:00,5190,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:53:10+00:00,5220,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:53:12+00:00,5250,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:53:14+00:00,5280,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:53:16+00:00,5310,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:53:18+00:00,5340,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:53:20+00:00,5370,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:53:22+00:00,5400,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:53:24+00:00,5430,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:53:26+00:00,5460,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:53:28+00:00,5490,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:53:30+00:00,5520,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:53:32+00:00,5550,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:53:34+00:00,5580,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:53:36+00:00,5610,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:53:38+00:00,5640,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:53:40+00:00,5670,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:53:42+00:00,5700,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:53:44+00:00,5730,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:53:46+00:00,5760,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:53:48+00:00,5790,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:53:50+00:00,5820,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:53:52+00:00,5850,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:53:54+00:00,5880,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:53:56+00:00,5910,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:53:58+00:00,5940,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:54:00+00:00,5970,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:54:02+00:00,6000,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:54:04+00:00,6030,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:54:06+00:00,6060,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:54:08+00:00,6090,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:54:10+00:00,6120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:54:12+00:00,6150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:54:14+00:00,6180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:54:16+00:00,6210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:54:18+00:00,6240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:54:20+00:00,6270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:54:22+00:00,6300,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:54:24+00:00,6330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:54:26+00:00,6360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:54:28+00:00,6390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:54:30+00:00,6420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:54:32+00:00,6450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:54:34+00:00,6480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:54:36+00:00,6510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:54:38+00:00,6540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:54:40+00:00,6570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:54:42+00:00,6600,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:54:44+00:00,6630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:54:46+00:00,6660,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:54:48+00:00,6690,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:54:50+00:00,6720,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:54:52+00:00,6750,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:54:54+00:00,6780,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:54:56+00:00,6810,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:54:58+00:00,6840,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:55:00+00:00,6870,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:55:02+00:00,6900,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:55:04+00:00,6930,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:55:06+00:00,6960,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:55:09+00:00,6990,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:55:11+00:00,7020,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:55:13+00:00,7050,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:55:15+00:00,7080,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:55:17+00:00,7110,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:55:19+00:00,7140,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:55:21+00:00,7170,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:55:23+00:00,7200,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:55:25+00:00,7230,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:55:27+00:00,7260,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:55:29+00:00,7290,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:55:31+00:00,7320,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:55:33+00:00,7350,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:55:35+00:00,7380,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:55:37+00:00,7410,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:55:39+00:00,7440,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:55:41+00:00,7470,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:55:43+00:00,7500,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:55:45+00:00,7530,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:55:47+00:00,7560,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:55:49+00:00,7590,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:55:51+00:00,7620,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:55:53+00:00,7650,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:55:55+00:00,7680,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:55:57+00:00,7710,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:55:59+00:00,7740,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:56:01+00:00,7770,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:56:03+00:00,7800,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:56:05+00:00,7830,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:56:07+00:00,7860,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:56:09+00:00,7890,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:56:11+00:00,7920,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:56:13+00:00,7950,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:56:15+00:00,7980,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:56:17+00:00,8010,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:56:19+00:00,8040,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:56:21+00:00,8070,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:56:23+00:00,8100,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:56:25+00:00,8130,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:56:27+00:00,8160,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:56:29+00:00,8190,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:56:31+00:00,8220,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:56:33+00:00,8250,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:56:35+00:00,8280,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:56:37+00:00,8310,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:56:39+00:00,8340,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:56:41+00:00,8370,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:56:43+00:00,8400,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:56:45+00:00,8430,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:56:47+00:00,8460,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:56:49+00:00,8490,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:56:51+00:00,8520,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:56:53+00:00,8550,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:56:55+00:00,8580,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:56:57+00:00,8610,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:56:59+00:00,8640,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:57:01+00:00,8670,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:57:03+00:00,8700,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:57:05+00:00,8730,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:57:07+00:00,8760,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:57:09+00:00,8790,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:57:11+00:00,8820,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:57:13+00:00,8850,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:57:15+00:00,8880,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:57:17+00:00,8910,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:57:19+00:00,8940,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:57:21+00:00,8970,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:57:23+00:00,9000,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:57:25+00:00,9030,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:57:27+00:00,9060,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:57:29+00:00,9090,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:57:31+00:00,9120,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:57:33+00:00,9150,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:57:35+00:00,9180,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:57:37+00:00,9210,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:57:39+00:00,9240,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:57:41+00:00,9270,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:57:44+00:00,9300,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:57:46+00:00,9330,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:57:48+00:00,9360,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:57:50+00:00,9390,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:57:52+00:00,9420,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:57:54+00:00,9450,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:57:56+00:00,9480,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:57:58+00:00,9510,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:58:00+00:00,9540,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:58:02+00:00,9570,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:58:04+00:00,9600,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:58:06+00:00,9630,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:58:08+00:00,9660,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:58:10+00:00,9690,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T02:58:12+00:00,9720,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T02:58:14+00:00,9750,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:58:16+00:00,9780,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:58:18+00:00,9810,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:58:20+00:00,9840,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T02:58:22+00:00,9870,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T02:58:24+00:00,9900,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T02:58:26+00:00,9930,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:58:28+00:00,9960,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:58:30+00:00,9990,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T02:58:32+00:00,10020,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T02:58:34+00:00,10050,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T02:58:36+00:00,10080,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:58:38+00:00,10110,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:58:40+00:00,10140,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T02:58:42+00:00,10170,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T02:58:44+00:00,10200,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T03:02:32+00:00,10230,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T03:02:34+00:00,10260,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T03:02:36+00:00,10290,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T03:02:38+00:00,10320,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T03:02:40+00:00,10350,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T03:02:42+00:00,10380,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T03:02:44+00:00,10410,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T03:02:46+00:00,10440,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T03:02:48+00:00,10470,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T03:02:50+00:00,10500,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T03:02:52+00:00,10530,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T03:02:54+00:00,10560,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T03:02:56+00:00,10590,413.32,50.0,91.63,42.77,101.12,0.906,244.66,none
2026-06-21T03:02:58+00:00,10620,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
2026-06-21T03:03:00+00:00,10650,413.46,50.0,84.5,38.35,92.79,0.911,224.43,none
2026-06-21T03:03:02+00:00,10680,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T03:03:04+00:00,10710,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T03:03:06+00:00,10740,413.6,50.0,77.37,33.93,84.48,0.916,204.25,none
2026-06-21T03:03:08+00:00,10770,413.54,50.0,80.09,35.62,87.65,0.914,211.96,none
2026-06-21T03:03:10+00:00,10800,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T03:03:12+00:00,10830,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T03:03:14+00:00,10860,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T03:03:16+00:00,10890,412.8,50.0,119.63,56.33,132.23,0.905,320.32,none
2026-06-21T03:03:18+00:00,10920,412.86,50.0,116.91,54.64,129.05,0.906,312.57,none
2026-06-21T03:03:21+00:00,10950,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T03:03:23+00:00,10980,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T03:03:25+00:00,11010,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T03:03:27+00:00,11040,413.08,50.0,105.37,47.49,115.57,0.912,279.79,none
2026-06-21T03:03:29+00:00,11070,413.03,50.0,108.09,49.18,118.75,0.91,287.52,none
2026-06-21T03:03:31+00:00,11100,412.94,50.0,112.5,51.91,123.9,0.908,300.04,none
2026-06-21T03:03:33+00:00,11130,413.37,50.0,88.91,41.08,97.94,0.908,236.93,none
